ol_author_key,viaf_id
OL31384A,102067392
OL3139571A,49404145
OL31399A,20823153
OL3141048A,257711507
OL3141150A,7423470
OL3141205A,36918391
OL314158A,112266222
OL3141990A,66571703
OL3142154A,85376642
OL3143500A,40209607
OL3143553A,52852442
OL3143559A,49232367
OL3143587A,90637919
OL3143680A,73858095
OL31439A,4934659
OL3144836A,87061403
OL3145154A,85359279
OL3145606A,35246681
OL3145634A,44558436
OL3145868A,129006759
OL3147331A,8724468
OL31473A,28447683
OL31482A,114663585
OL3152608A,7406545
OL3152636A,270147173
OL3154806A,4979209
OL3154831A,66762461
OL31558A,76874608
OL31565A,24615004
OL3157323A,79179279
OL31574A,22144877
OL31590A,54305349
OL31591A,46928192
OL31598A,5004036
OL316001A,39382046
OL3160661A,94033320
OL31606A,108172648
OL316079A,39372050
OL316110A,2496581
OL3161431A,85506867
OL3162031A,49234500
OL316265A,79040607
OL31641A,108213141
OL3164621A,85424155
OL31659A,86424067
OL3166543A,20213270
OL3167350A,92493819
OL31675A,70194046
OL316763A,12306965
OL31676A,89803084
OL316805A,40173248
OL316825A,34490941
OL3168576A,101796346
OL316860A,44416877
OL3168792A,110930749
OL3168884A,169365528
OL3168890A,77378465
OL3168891A,244562
OL3168924A,233298678
OL3168962A,107490459
OL316897A,76357457
OL3168989A,52244652
OL316922A,18066976
OL316931A,50356981
OL3169337A,112074964
OL316972A,64334817
OL316976A,90630241
OL31701A,87528137
OL3170942A,22178414
OL3170980A,200754608
OL3171013A,113349534
OL317102A,69291382
OL3171071A,10424596
OL3171105A,17509071
OL3171170A,42202646
OL3171191A,274446034
OL3171312A,7671507
OL3171496A,59821526
OL3171923A,616522
OL317213A,62787033
OL317220A,7012096
OL317267A,27069152
OL317331A,17223898
OL317338A,68015495
OL31734A,76528570
OL3173518A,85048190
OL3173625A,149625
OL3173762A,120728682
OL3173767A,18077260
OL3173930A,72126696
OL317400A,8627762
OL317409A,7425361
OL317481A,79163730
OL317518A,97214081
OL317548A,76466395
OL31754A,39621827
OL3175595A,110200982
OL3175690A,115847767
OL3175986A,75121530
OL3176122A,93512891
OL317672A,23867407
OL317697A,3993231
OL31770A,85421114
OL317766A,20619907
OL317784A,75129165
OL317968A,49349972
OL31800A,108802576
OL3181032A,98761666
OL31818A,39376957
OL31827A,44300643
OL318393A,66596888
OL318420A,86445377
OL31842A,24646085
OL318444A,79065989
OL318451A,261838001
OL318528A,64190993
OL31853A,8317112
OL31867A,45233562
OL31872A,71398096
OL3187867A,77405683
OL31883A,97908123
OL318843A,54265472
OL31887A,8864805
OL318892A,29657988
OL31891A,49274290
OL31901A,93810507
OL31919A,110524046
OL319212A,95242410
OL3195049A,116587918
OL319610A,108281008
OL31962A,76319538
OL319652A,35879345
OL319934A,9916459
OL3202711A,14806007
OL3203135A,34456883
OL3203145A,9942041
OL3203417A,34568480
OL3203500A,29528474
OL320379A,72254255
OL320384A,36777071
OL3204082A,116744393
OL3204120A,95055232
OL32047A,106952961
OL3206499A,2008152
OL320739A,17343818
OL320767A,115183928
OL32080A,11177834
OL32083A,31251735
OL3208773A,48477336
OL320903A,21338049
OL321016A,49386068
OL32115A,69040787
OL32131A,22723941
OL32146A,271552963
OL3215084A,108450311
OL321585A,76324127
OL32160A,61666343
OL321734A,4976176
OL321753A,29716270
OL321770A,51749376
OL321871A,9971951
OL3219348A,100244300
OL3219941A,41860788
OL32199A,85487264
OL3220515A,19904856
OL32217A,73891602
OL32218A,73848989
OL32222A,94457792
OL32223A,71491365
OL32233A,99874615
OL32243A,20777299
OL32247A,39391959
OL32252A,79369216
OL322598A,9886960
OL322599A,85111479
OL32259A,69806676
OL32261A,111612948
OL32262A,279220682
OL322703A,113697883
OL32271A,4944366
OL32274A,34696181
OL32284A,27917556
OL322919A,62352645
OL32292A,64010465
OL32293A,36925746
OL323026A,79092245
OL3231692A,122103590
OL3231695A,120776534
OL32321A,6791457
OL323322A,2711117
OL3233385A,79021314
OL3233460A,44514277
OL323407A,74359626
OL3236838A,79178075
OL32369A,107039047
OL32375A,71559485
OL32383A,115804284
OL323869A,19037991
OL323950A,17190277
OL323963A,112669778
OL3239787A,102587001
OL3240354A,69000129
OL32403A,61669297
OL324077A,32323185
OL324305A,64058947
OL32436A,100960913
OL32471A,51685554
OL324722A,74171354
OL324973A,22591824
OL325079A,24670017
OL32515A,107032311
OL32519A,19714915
OL325252A,39391447
OL325335A,7748
OL325366A,95159270
OL3254104A,53815336
OL32541A,59088051
OL32543A,56614040
OL325487A,89302855
OL32548A,41907010
OL32551A,55095114
OL32554A,68183166
OL32555A,100286402
OL3256120A,51283940
OL325688A,97642853
OL32568A,46733274
OL32574A,27194522
OL325847A,100915040
OL32584A,4938026
OL325884A,88710059
OL3259099A,14912618
OL325933A,41066784
OL3259488A,17358899
OL32604A,71529935
OL32610A,103170636
OL326121A,5036178
OL32612A,21086199
OL32624A,15303808
OL32625A,66477510
OL3263326A,77600666
OL326353A,85071186
OL326372A,49230841
OL32642A,99984866
OL326433A,7439147
OL3264931A,3264931
OL32650A,73860475
OL32653A,108407988
OL32656A,2624856
OL32657A,108568143
OL3266230A,19679415
OL3267286A,51280181
OL326771A,69198125
OL326785A,11308436
OL3268118A,100258510
OL326936A,108452098
OL326962A,88958796
OL32702A,99172210
OL32714A,318745
OL3271690A,75370440
OL32722A,56593673
OL32734A,66438084
OL327356A,115147125
OL3274593A,48031667
OL32745A,85683086
OL327469A,78774944
OL32759A,67836613
OL32767A,67801937
OL32772A,32004502
OL3277381A,110041367
OL32773A,44768621
OL32780A,46905313
OL3278524A,2478493
OL328008A,39619636
OL32800A,108393038
OL328068A,61608872
OL328118A,68983409
OL328142A,92593204
OL3282277A,209102
OL328254A,44469306
OL32836A,32068823
OL32847A,102030733
OL32849A,261932347
OL32850A,61601967
OL32857A,49236672
OL328590A,108483565
OL32877A,110621918
OL32884A,49255278
OL328873A,90637534
OL3288940A,73441991
OL32908A,85546794
OL3291716A,37047579
OL3292941A,84092744
OL329309A,31994391
OL32939A,72659010
OL32940A,94847312
OL3294998A,73861065
OL329522A,88440655
OL329556A,62198674
OL32958A,93082065
OL329632A,87007602
OL329729A,116852444
OL329735A,85778379
OL32974A,110300951
OL32981A,108187427
OL32983A,2481446
OL32985A,39422863
OL329907A,25170718
OL329955A,51721304
OL3299617A,113354768
OL3299632A,277393785
OL32997A,9847789
OL33009A,54150826
OL330102A,3076308
OL33010A,268546350
OL33016A,90650818
OL330179A,4943741
OL330316A,9934472
OL33034A,24926147
OL330361A,57993795
OL3303895A,92738039
OL330416A,79172840
OL33042A,108171730
OL330449A,67709635
OL330545A,90735154
OL330609A,13553121
OL33077A,112702137
OL330784A,90717381
OL33085A,109902833
OL3308617A,31751704
OL33088A,110880758
OL33090A,66570198
OL33097A,64142128
OL331002A,73861894
OL3310049A,55226165
OL33112A,89801579
OL33113A,97745717
OL33115A,60354245
OL33123A,34497452
OL33124A,85366831
OL331289A,109645819
OL33145A,116375978
OL33146A,56611857
OL331477A,11129322
OL3315835A,61601807
OL33158A,85386057
OL331605A,114206253
OL331606A,93537720
OL33168A,73943799
OL3317829A,24601064
OL3318757A,73107255
OL33188A,17279617
OL3319143A,84196077
OL3319300A,2022
OL3320518A,37155232
OL332058A,110593148
OL33212A,100298225
OL3321665A,114071541
OL3321699A,19908885
OL332235A,49265927
OL332240A,7421908
OL332248A,69043506
OL33224A,34546660
OL332322A,56629234
OL33236A,7552765
OL3323721A,262222220
OL33242A,101839018
OL3325335A,12324250
OL33261A,5391106
OL3326443A,25302152
OL3326519A,152736272
OL332759A,73443109
OL33275A,19825497
OL33283A,64011430
OL3328775A,5106619
OL332906A,14830842
OL33292A,108562491
OL33306A,54251426
OL33313A,85494859
OL333152A,76329292
OL33325A,264421521
OL33326A,61597721
OL33337A,280195662
OL33351A,3146568
OL3335714A,57841039
OL333591A,39490596
OL333596A,79062006
OL333610A,49237243
OL333633A,85450517
OL333638A,99041685
OL33368A,95161232
OL333772A,161132185
OL333794A,108199065
OL333900A,84480923
OL333917A,6157973
OL33396A,2465710
OL333978A,100166339
OL334008A,69042526
OL334056A,47058461
OL33413A,26639612
OL33419A,51856777
OL33420A,34495933
OL334212A,79070415
OL33421A,63598877
OL334221A,273905397
OL3342442A,59972903
OL33426A,80888153
OL334279A,88076108
OL33427A,79473514
OL33430A,93250504
OL33434A,56771075
OL33438A,26269169
OL334390A,32144014
OL33439A,24608122
OL334426A,108990546
OL33442A,88844103
OL33449A,34485524
OL33452A,95155909
OL334571A,44297407
OL334615A,79034117
OL33462A,44325651
OL3346402A,61454684
OL33467A,110547412
OL334856A,79114455
OL33495A,85435729
OL33496A,12319899
OL334993A,92969238
OL33504A,85491233
OL33505A,75386718
OL33512A,36926967
OL33515A,29602827
OL335196A,59216337
OL33534A,55718455
OL335424A,89500102
OL335444A,61573858
OL33548A,27064019
OL33554A,88061492
OL335597A,3066560
OL335657A,6500132
OL3356620A,16468706
OL335680A,107591644
OL335686A,32001032
OL335693A,29538513
OL335696A,16491206
OL33575A,68932216
OL33580A,110217112
OL33583A,101836508
OL33585A,66470937
OL33595A,43567339
OL33600A,27060791
OL33604A,27352806
OL336054A,14771667
OL336072A,17253465
OL33607A,94794057
OL33614A,14901464
OL336170A,272776142
OL33627A,6611359
OL336312A,27070153
OL33636A,108184825
OL336410A,36930656
OL33642A,14642975
OL336437A,40530976
OL336445A,118387119
OL336501A,92796712
OL336504A,86227797
OL336506A,54158250
OL336601A,2487292
OL33665A,46804375
OL33682A,107037134
OL33686A,27318205
OL336954A,111758565
OL33703A,100244098
OL337088A,76345195
OL33708A,162686218
OL3371415A,5947152200834814400007
OL33730A,81390568
OL337400A,34542310
OL33740A,304986145
OL33748A,71402776
OL33758A,79351618
OL337742A,110559901
OL337772A,100204602
OL33782A,19742699
OL33790A,265710816
OL3379626A,87307201
OL338055A,51768822
OL33805A,66799875
OL33810A,71426557
OL338181A,7427028
OL33819A,36977989
OL33825A,102205697
OL338274A,27710915
OL3383472A,284660892
OL3383794A,64807044
OL33841A,12828958
OL338424A,159533383
OL33842A,59077275
OL338439A,268355658
OL338646A,22536744
OL33873A,22241748
OL338750A,40585642
OL3387535A,68999334
OL33881A,36922585
OL33894A,102309346
OL33909A,101752435
OL339199A,33443298
OL339240A,93111622
OL339348A,56580595
OL339414A,41844082
OL3395155A,107082302
OL33963A,22149024
OL339783A,93803127
OL3398779A,91732312
OL33990A,79328706
OL33995A,100912074
OL340018A,84253341
OL340102A,90933646
OL3401626A,92282067
OL3401722A,169698442
OL340313A,12428016
OL34047A,24600806
OL34053A,36208792
OL3406043A,62839479
OL34066A,35517206
OL340679A,46770556
OL34073A,108879921
OL340740A,51727771
OL340770A,99512281
OL340785A,112010315
OL340831A,93054017
OL340903A,36944583
OL34096A,97857022
OL34101A,73851560
OL34102A,85796959
OL341049A,59119021
OL341077A,97991407
OL341091A,15578530
OL341121A,65738823
OL341129A,94713632
OL34125A,9866919
OL341393A,74053360
OL341406A,24575618
OL341438A,7518747
OL341505A,35377971
OL34159A,120720626
OL34160A,37004338
OL341626A,85313765
OL34163A,63975920
OL34170A,7398821
OL341710A,100248595
OL34174A,108178108
OL341840A,79067806
OL34184A,108159131
OL341872A,12827589
OL34194A,68929729
OL342146A,60355518
OL34221A,24597135
OL342294A,30646690
OL342307A,85501633
OL342313A,59268723
OL342333A,116347751
OL34236A,46892548
OL342374A,76438836
OL34247A,46816339
OL342487A,14766877
OL34258A,19684409
OL342629A,102332157
OL34264A,113260586
OL34266A,5819865
OL342699A,99825560
OL34270A,7399859
OL342711A,79400741
OL34278A,14768427
OL34287A,33089798
OL34295A,79492272
OL343066A,73898097
OL34307A,4925150
OL343129A,41907121
OL343157A,10094371
OL34315A,2502905
OL343202A,35551796
OL343209A,18177
OL343212A,28610141
OL3432744A,92246658
OL34328A,100304282
OL34329A,14985475
OL34330A,82496850
OL343363A,114328115
OL343364A,79174873
OL343366A,77242455
OL34337A,111941870
OL343433A,54320646
OL343471A,22158016
OL34354A,91390407
OL34355A,85934171
OL34358A,7569331
OL343608A,111074553
OL343613A,26136898
OL34366A,22176466
OL343700A,22191698
OL3437593A,75684249
OL34392A,22776951
OL34394A,79443104
OL34414A,69264983
OL34423A,43320861
OL34425A,52388720
OL34430A,79464035
OL34434A,111470216
OL34435A,65285606
OL344407A,79330644
OL34462A,95152191
OL34485A,35243485
OL345029A,1430848
OL34502A,24624217
OL3451319A,32000005
OL34517A,36920292
OL345358A,71392045
OL34537A,102370574
OL345398A,66628469
OL345431A,113245438
OL345510A,18898110
OL34572A,218096719
OL34574A,49343790
OL345793A,28597229
OL34580A,27079165
OL34586A,7478432
OL346122A,5521984
OL346136A,110207351
OL34615A,115473766
OL346265A,87502692
OL346385A,89028232
OL34660A,26398219
OL346709A,95215595
OL3467904A,39221376
OL3468338A,6311592
OL34684A,85313207
OL346887A,23223001
OL34691A,106681465
OL347017A,111070867
OL34706A,91699418
OL34713A,2008
OL34742A,9977471
OL347541A,101697881
OL3476441A,136167633
OL3477047A,27084898
OL347792A,27627288
OL34795A,85866302
OL348049A,32165397
OL34805A,108130513
OL348072A,30795925
OL348127A,64002337
OL348156A,307580402
OL34832A,79488587
OL34842A,101730195
OL3485555A,2008
OL3486449A,46772097
OL3486709A,41385199
OL3487881A,73854596
OL34888A,85314364
OL349173A,66582417
OL34920A,12589433
OL34956A,18369810
OL3497422A,29132905
OL3497592A,322149196545874792379
OL349820A,2853885
OL3498565A,221326947
OL350014A,27288696
OL350138A,79027525
OL350149A,9844141
OL3503714A,85603931
OL35039A,32002655
OL35049A,116015663
OL350646A,87902533
OL35073A,100310295
OL35091A,55407402
OL350946A,19760448
OL35100A,44893895
OL351110A,9852714
OL35113A,68990588
OL351220A,15159232
OL3513928A,110337069
OL351414A,1865
OL351442A,53320
OL35145A,17227472
OL3514714A,107005683
OL3517045A,107012527
OL35175A,6283261
OL351778A,268689069
OL35183A,46758932
OL351904A,98404330
OL351972A,85873780
OL351989A,71521843
OL351991A,12312362
OL352085A,37293245
OL352255A,2845558
OL35246A,74732890
OL35278A,54172695
OL35296A,85328248
OL35302A,71399063
OL353099A,94634033
OL3531053A,77945577
OL35313A,97732316
OL353155A,4968696
OL3532859A,46350531
OL353331A,66573370
OL353438A,51699374
OL353564A,108676051
OL353604A,100211879
OL35364A,69075699
OL3538762A,19887779
OL3540582A,68561398
OL35411A,79456531
OL354290A,22476540
OL354517A,27398931
OL35452A,75126527
OL354636A,104288446
OL3547743A,17823
OL35483A,108139227
OL35496A,92926708
OL35503A,7404147
OL355069A,39375364
OL35524A,73873498
OL35527A,112892279
OL355281A,5106309
OL355295A,59131317
OL355388A,68944993
OL35548A,55431622
OL35565A,14797137
OL355897A,4978257
OL355899A,14987190
OL356123A,56731491
OL356436A,84206273
OL356508A,103217525
OL35660A,66486209
OL356769A,24720390
OL356786A,102315044
OL356805A,61799778
OL356839A,47568354
OL356851A,111344108
OL356942A,71421445
OL35695A,14772018
OL356962A,19692995
OL357014A,3811161
OL3570923A,39384885
OL357152A,110430530
OL35744A,109935928
OL35771A,108817581
OL35793A,44298691
OL35806A,35284425
OL358086A,35737438
OL35826A,1115158005990402100006
OL35839A,27063124
OL35853A,109026674
OL358605A,13228195
OL358624A,79110095
OL358628A,99735747
OL35868A,100281554
OL358842A,56703067
OL35895A,12426914
OL35917A,31188823
OL359191A,15056413
OL359235A,47888668
OL359237A,85629402
OL359421A,109220017
OL359471A,67315142
OL359659A,36197060
OL35978A,81538908
OL359798A,41888346
OL359921A,29589794
OL35996A,112374441
OL360149A,108256022
OL360240A,56647741
OL360302A,101850027
OL36035A,73983800
OL360592A,60370253
OL360745A,44298731
OL36099A,39695891
OL36119A,9854560
OL36127A,69062108
OL36142A,249580439
OL361442A,85689714
OL361454A,59098439
OL36157A,41014741
OL361761A,49424647
OL361763A,79277336
OL361772A,54460956
OL36179A,113512906
OL362038A,66532507
OL362072A,109430683
OL362074A,216350
OL362106A,71157578
OL3621470A,66585709
OL36215A,32175334
OL36217A,90784127
OL362246A,11968301
OL362450A,115765890
OL362491A,44598537
OL3626127A,93571111
OL3627091A,2008
OL362802A,266753921
OL363002A,79162084
OL363007A,102200710
OL363038A,5051087
OL3632419A,27081696
OL36331A,35722395
OL363421A,122379261
OL363502A,266822454
OL363720A,95161934
OL363754A,66496514
OL363822A,73880584
OL364104A,69739029
OL36423A,46778106
OL364311A,71563195
OL364391A,53376360
OL364467A,100951272
OL364663A,54267132
OL364763A,76409325
OL365015A,85933202
OL365174A,84478569
OL365212A,95154208
OL36525A,61860501
OL365266A,100296991
OL365282A,76329608
OL365422A,16078
OL365458A,92917026
OL365532A,9922726
OL36575A,113153910
OL36595A,100975936
OL36597A,102474964
OL366049A,221161125
OL36605A,255059297
OL366346A,96213928
OL366357A,8840593
OL366491A,71923784
OL36649A,111404563
OL36661A,85376275
OL366913A,29535374
OL367352A,79153677
OL36754A,64234870
OL36780A,73999899
OL36789A,121911032
OL367913A,278937398
OL368045A,68970844
OL36807A,44318353
OL368148A,36920271
OL368154A,21811826
OL368474A,65097714
OL368531A,109440741
OL368638A,74736122
OL368688A,23343371
OL368782A,104108998
OL368818A,111534341
OL368884A,73977451
OL36893A,79114003
OL369108A,64808993
OL369243A,51706298
OL36929A,100954063
OL3695140A,102340872
OL369568A,79396067
OL369576A,19793347
OL369579A,86995964
OL369584A,87244340
OL369821A,101365682
OL3699323A,36908129
OL370093A,20239111
OL370220A,54155397
OL37024A,41907871
OL37042A,111553910
OL370457A,79090288
OL370554A,79497221
OL3705731A,113357513
OL37061A,20774338
OL370672A,7624127
OL370821A,39385271
OL37088A,19699198
OL37097A,4941838
OL37112A,109371686
OL371169A,40076836
OL371173A,51825479
OL37117A,2471835
OL371194A,32119557
OL371337A,102388509
OL371339A,172239212
OL371400A,71396478
OL37162A,32010784
OL371844A,46757014
OL37185A,107026466
OL371862A,32037004
OL371985A,106135122
OL37207A,61610596
OL372917A,46802025
OL373018A,64009462
OL37311A,90786670
OL3731614A,56606076
OL373260A,102346347
OL37389A,108360067
OL37411A,1937
OL37436A,100185203
OL374391A,86791938
OL37486A,21052117
OL37503A,89734277
OL37511A,109571813
OL37592A,54229286
OL37621A,93068293
OL376370A,24600282
OL376663A,5291469
OL376963A,5722717
OL37701A,36923874
OL377048A,38203361
OL377179A,119235681
OL377350A,246700100
OL37742A,30781645
OL37752A,24602168
OL377838A,2646615
OL37805A,73974347
OL37821A,60516884
OL379092A,29647340
OL3792450A,39390815
OL37974A,73890767
OL3797899A,68933311
OL3798468A,120998598
OL3799916A,47709244
OL38012A,23700253
OL38056A,12393429
OL381036A,34659193
OL381239A,41856595
OL381243A,32198032
OL38125A,75128722
OL381291A,109163993
OL381326A,85178524
OL381341A,114656846
OL381427A,37164466
OL381435A,39453414
OL381568A,59219639
OL381607A,41850831
OL381615A,341144783015983925535
OL381617A,68965748
OL381650A,111233796
OL381666A,38623564
OL381701A,28414383
OL381711A,14871618
OL381744A,95342010
OL381795A,41959474
OL381816A,40183541
OL381842A,69131819
OL381867A,113883530
OL382031A,278662982
OL38203A,128460224
OL382065A,2618428
OL382168A,44298777
OL382194A,1467327
OL382242A,79411250
OL382273A,59087102
OL382352A,51714577
OL382413A,77112357
OL382523A,108301599
OL382524A,108238901
OL382527A,84442192
OL382588A,29535433
OL382590A,29681125
OL382603A,54159550
OL382604A,7447012
OL382608A,109836496
OL382653A,94838477
OL382686A,68448656
OL382738A,4965469
OL38278A,48458665
OL382791A,61615101
OL382863A,79106434
OL382866A,94781540
OL382871A,48028175
OL382924A,80911900
OL382982A,39520118
OL382986A,76407667
OL383059A,59223340
OL383116A,76330588
OL38313A,79157737
OL383159A,19730461
OL383232A,99750285
OL383254A,108394198
OL38332A,210818567
OL38343A,88740710
OL38344A,79438391
OL383517A,762106
OL383522A,59266210
OL3835237A,24074052
OL383552A,39497612
OL383598A,59098378
OL38374A,109169097
OL383850A,56825302
OL383855A,64206570
OL383887A,48506487
OL383895A,117334673
OL383897A,79081061
OL383901A,99853190
OL38396A,19924631
OL38397A,95247377
OL383980A,49223588
OL383996A,223455
OL384012A,86707673
OL384024A,111352342
OL384117A,72802645
OL384203A,110176314
OL384261A,97140065
OL384269A,84262944
OL384274A,85473576
OL384276A,54179638
OL384307A,97227870
OL384308A,23812111
OL384318A,23494041
OL384355A,30349158
OL384362A,59098117
OL384371A,55893252
OL384383A,108966120
OL384446A,41954411
OL384458A,44270660
OL384574A,117386114
OL384678A,45095323
OL384701A,59189572
OL384765A,108124067
OL384812A,207204711
OL384907A,19859291
OL385017A,85393880
OL385046A,79269647
OL385134A,72260645
OL385224A,75340168
OL385254A,62080102
OL385298A,49225729
OL38529A,5011398
OL385339A,50541696
OL385509A,54003590
OL385550A,53309062
OL385551A,49532004
OL385588A,79132061
OL385592A,66606242
OL385611A,94664209
OL385613A,118215878
OL385645A,104259762
OL385661A,113392266
OL38567A,258306
OL385684A,79156172
OL385691A,1951
OL385692A,41894361
OL385726A,3755462
OL385813A,32079532
OL385817A,78823095
OL385825A,108608022
OL385886A,59215680
OL385905A,119593
OL385906A,34666
OL386019A,4977572
OL386031A,94689582
OL386091A,15101819
OL386185A,310520303
OL386197A,32077024
OL386202A,44300211
OL386230A,76859889
OL386302A,25453480
OL386355A,92722958
OL386517A,17373846
OL386579A,7404498
OL386611A,3327191
OL386618A,77537371
OL38662A,116966962
OL386710A,243967234
OL386723A,106306993
OL386729A,108942544
OL386734A,20586356
OL386749A,12505089
OL386757A,79152170
OL386777A,5836448
OL386793A,108189396
OL386827A,291192497
OL386902A,17958801
OL386955A,13690119
OL3869A,94750009
OL387009A,12838845
OL387049A,114005
OL387077A,111116642
OL387113A,78034514
OL387127A,22248257
OL387133A,36991136
OL387138A,98116143
OL387142A,7134148997610659870009
OL387244A,90724593
OL38725A,32003696
OL3872708A,107538861
OL387298A,103647202
OL387300A,111676050
OL38743A,51660810
OL387505A,85494465
OL387521A,14797159
OL387571A,57233925
OL38765A,70112940
OL387678A,33534242
OL387723A,79316522
OL387729A,49226675
OL387747A,75597227
OL387749A,86974749
OL387771A,100253440
OL387820A,44304468
OL387821A,306443991
OL387832A,111605302
OL387856A,41124043
OL387879A,93591127
OL387972A,39541236
OL387996A,60187726
OL38799A,51707360
OL388011A,79143598
OL388017A,69108755
OL38804A,1492581
OL388053A,72634444
OL388135A,107598432
OL388154A,44408408
OL38817A,99171166
OL388181A,29676944
OL388195A,2008
OL38823A,24683823
OL38826A,86154567
OL388272A,61557949
OL388344A,80459029
OL388373A,98218270
OL388512A,101699170
OL388516A,7909548
OL38854A,4943177
OL388551A,112834720
OL388567A,34476825
OL38856A,29675613
OL388608A,10028457
OL388612A,108698265
OL388649A,76335318
OL388652A,109373898
OL388673A,38070501
OL38868A,91496171
OL388700A,81148
OL38873A,112248361
OL388740A,79372932
OL38887A,264344179
OL388903A,262657940
OL388967A,109026931
OL38897A,64071776
OL388982A,57856099
OL389098A,54156267
OL389112A,92820510
OL389116A,106813573
OL389152A,79494256
OL389193A,12342704
OL389253A,27183886
OL389255A,95315290
OL389258A,12310830
OL389289A,108491490
OL389300A,79339224
OL389304A,42099221
OL389360A,36919685
OL3894020A,29701065
OL389423A,33883
OL3894529A,19791690
OL389481A,70500502
OL389484A,64030597
OL38949A,3273975
OL389527A,17368316
OL38952A,5075561
OL389579A,128751167
OL389592A,79363511
OL389600A,9078149
OL389695A,100119650
OL389711A,40179310
OL389718A,12434704
OL38971A,74034664
OL389727A,66511269
OL389780A,22183708
OL389817A,54433164
OL38981A,108893360
OL38987A,73884249
OL389917A,54778395
OL389991A,85172622
OL390034A,85317268
OL390053A,5087729
OL39006A,250481644
OL390103A,67705702
OL39015A,59153962
OL390172A,299394
OL39017A,85237799
OL390196A,49392125
OL390295A,18894827
OL390299A,35243854
OL390364A,226227065
OL39037A,51693468
OL39038A,34491177
OL39041A,91327040
OL390447A,93723649
OL390514A,100163299
OL39051A,71455328
OL390628A,13790680
OL390684A,76485563
OL390692A,67818335
OL390824A,84642020
OL390842A,52500697
OL3908475A,108393539
OL39084A,114321106
OL390855A,2467774
OL390866A,80978992
OL39087A,79128928
OL390978A,116295391
OL391025A,49313803
OL39102A,85327702
OL391054A,79195673
OL391058A,85613133
OL391063A,85368427
OL391079A,15904503
OL391085A,53217009
OL391109A,64096616
OL39115A,57543887
OL39120A,85937067
OL391244A,91898120
OL39124A,30465751
OL391257A,14842965
OL39125A,32834681
OL39130A,98064904
OL391350A,19677101
OL39138A,49454346
OL3914209A,97851023
OL391430A,73926922
OL391458A,92788901
OL391489A,120694522
OL391520A,92215193
OL39157A,48049622
OL391603A,64243001
OL39160A,39509092
OL391706A,162072579
OL39170A,14756610
OL391721A,50160928
OL391839A,97644708
OL39183A,71412301
OL391847A,9850005
OL391890A,65280627
OL391897A,50881579
OL39189A,100647650
OL391912A,25434687
OL39200A,106662948
OL392023A,109126055
OL392053A,85807555
OL392064A,94169264
OL392067A,79172413
OL39206A,61565628
OL392086A,137544
OL39212A,83076151
OL392133A,37884009
OL392168A,4984569
OL392179A,307172919
OL392227A,54187933
OL392277A,269059938
OL392308A,188135
OL392310A,84968687
OL39232A,122296928
OL392378A,92898272
OL392432A,62461176
OL392448A,70646513
OL392500A,36087148
OL392512A,46805211
OL392527A,110002831
OL392567A,97637084
OL392608A,71529789
OL392617A,65428902
OL392646A,95166228
OL392737A,79190240
OL392742A,65756810
OL392757A,111863731
OL39281A,7396516
OL392844A,27232312
OL392934A,91499080
OL392935A,17243862
OL392967A,1673369
OL39299A,56630148
OL393029A,113593293
OL39302A,49231791
OL3930531A,41841688
OL39307A,102403515
OL39314A,7458867
OL39316A,9866789
OL393237A,61689905
OL393259A,61746095
OL39329A,7449742
OL39331A,22164758
OL39333A,27924731
OL39335A,24771098
OL393364A,111569358
OL393381A,71407149
OL393393A,29668007
OL393477A,110631027
OL393522A,39532399
OL393550A,8230168
OL393551A,66597322
OL393680A,112538649
OL393718A,1625167
OL39375A,37825011
OL393803A,111106510
OL39385A,300260339
OL393892A,118144828
OL393960A,3489164913191318980002
OL393975A,43428536
OL394028A,22260262
OL394088A,92966587
OL394091A,22226089
OL3941062A,95155380
OL39411A,32008159
OL39418A,44299576
OL39422A,4943901
OL394237A,66590144
OL39427A,46947403
OL394285A,109785773
OL394292A,41859692
OL394356A,70406288
OL394359A,37124181
OL394367A,95219459
OL394409A,118594494
OL394410A,4998691
OL394433A,29580646
OL39445A,3654303
OL39452A,3313228
OL394581A,116895897
OL394640A,105148984
OL39464A,72195590
OL394653A,74562932
OL39465A,24602613
OL394717A,18902232
OL394726A,51685890
OL394744A,70678213
OL39475A,41963736
OL394795A,37519950
OL394799A,7599620
OL39479A,108224137
OL394815A,59284041
OL39485A,30145542359096640697
OL39486A,111989334
OL394901A,26324207
OL39497A,108691325
OL394986A,84399677
OL395010A,76308570
OL395066A,61791057
OL39506A,49370313
OL395163A,79307736
OL395211A,100979369
OL395243A,22154057
OL39524A,27062769
OL39528A,15289952
OL395330A,108891937
OL395335A,6417254
OL395415A,91923901
OL395476A,46824975
OL395483A,103647389
OL395519A,85293999
OL395541A,32237793
OL39555A,118446265
OL395577A,18599290
OL39562A,9850098
OL3956452A,100260577
OL39571A,118684922
OL395837A,84089315
OL395866A,14887529
OL395915A,4190989
OL39591A,103095265
OL39597A,79125167
OL39603A,84024910
OL396053A,116044321
OL39610A,22344508
OL396182A,108895419
OL396193A,117907842
OL396200A,93469546
OL39622A,32117847
OL396281A,17353819
OL396283A,6563154
OL39631A,89800122
OL396367A,85454013
OL396370A,79154587
OL39639A,79136847
OL39640A,17343096
OL396419A,41883362
OL39641A,46828814
OL39643A,119676409
OL396481A,1332873
OL39651A,34681614
